id,year,coh,ndrod,duy,yduy,duc,yduc,nmissd,uy,uc
786,1980,0,0,.0729998,1,-.0828158,1,3,.0833546,-.136114
786,1981,0,0,-.0085574,1,-.039742,1,3,.0747972,-.1758559
786,1982,0,0,-.0381595,1,.4814813,1,3,.0366377,.3056253
786,1983,0,0,.0328927,1,-.0569868,1,3,.0695303,.2486386
786,1984,0,0,.1030486,1,-.0135968,1,3,.172579,.2350418
786,1985,0,0,-.0308791,1,-.149496,1,3,.1416999,.0855458
786,1986,0,0,-.0179726,1,-.1060631,1,3,.1237273,-.0205173
786,1987,0,1,-.0062573,1,0,0,3,.1174699,
786,1988,0,1,.0382135,1,0,0,3,.1556834,
786,1989,0,1,-.1902864,1,0,0,3,-.034603,-.3092909
786,1990,0,0,-.0215553,1,.4336445,1,3,-.0561583,.1243537
786,1991,0,0,-.0804947,1,-.1772371,1,3,-.136653,-.0528834
786,1992,0,0,.3839725,1,-.0397684,1,3,.2473195,-.0926518
787,1979,0,0,-.1586921,1,.0043218,1,3,.0358052,.3987579
787,1980,0,0,.0217629,1,-.2914773,1,3,.0575681,.1072806
787,1981,0,0,.0954464,1,.0806189,1,3,.1530145,.1878995
787,1982,0,0,-.0401592,1,-.1986313,1,3,.1128552,-.0107318
787,1983,0,0,0,0,0,0,3,,
787,1984,0,0,0,0,0,0,3,,
787,1985,0,0,0,0,0,0,3,,
787,1986,0,0,0,0,0,0,3,,
787,1987,0,1,0,0,0,0,3,,
787,1988,0,1,0,0,0,0,3,,
787,1989,0,1,0,0,0,0,3,,
787,1990,0,0,0,0,0,0,3,,
787,1991,0,0,0,0,0,0,3,,
787,1992,0,0,0,0,0,0,3,,
788,1979,0,0,.2598584,1,-.2945248,1,3,-.1375484,.0069276
788,1980,0,0,-.1342939,1,-.1111433,1,3,-.2718422,-.1042157
788,1981,0,0,-.0708657,1,.203727,1,3,-.3427079,.0995113
788,1982,0,0,.2664577,1,.158297,1,3,-.0762502,.2578083
788,1983,0,0,.1164854,1,.0087892,1,3,.0402352,.2665975
788,1984,0,0,.1111941,1,-.1752141,1,3,.1514294,.0913833
788,1985,0,0,.1247517,1,.0718575,1,3,.276181,.1632408
788,1986,0,0,.0087485,1,-.000457,1,3,.2849295,.1627838
788,1987,0,1,-.723097,1,0,0,3,-.4381674,
788,1988,0,1,-.3391814,1,0,0,3,-.7773488,
788,1989,0,1,-.2246354,1,0,0,3,-1.001984,.0140178
788,1990,0,0,.0157809,1,.0270395,1,3,-.9862033,.0410573
788,1991,0,0,.4859314,1,.068493,1,3,-.5002719,.1095504
788,1992,0,0,-.5109731,1,-.3735479,1,3,-1.011245,-.2639975
789,1979,0,0,0,0,0,0,3,-.064183,.3085878
789,1980,0,0,-.1965583,1,-.0029124,1,3,-.2607413,.3056754
789,1981,0,0,.0891586,1,-.0597442,1,3,-.1715827,.2459311
789,1982,0,0,.1471356,1,-.9485522,1,3,-.0244471,-.702621
789,1983,0,0,-.1385613,1,.8964018,1,3,-.1630084,.1937807
789,1984,0,0,.214805,1,2.625191,1,3,.0517966,2.818972
789,1985,0,0,.0278181,1,-2.484201,1,3,.0796147,.3347706
789,1986,0,0,-.2676513,1,.2142255,1,3,-.1880366,.5489962
789,1987,0,1,.0399281,1,0,0,3,-.1481085,
789,1988,0,1,.0185192,1,0,0,3,-.1295893,
789,1989,0,1,-.2723369,1,0,0,3,-.4019261,.2234623
789,1990,0,0,.2433923,1,.0443967,1,3,-.1585338,.267859
789,1991,0,0,-.2639656,1,.9867116,1,3,-.4224994,1.254571
789,1992,0,0,.344207,1,.0896101,1,3,-.0782924,1.344181
790,1979,0,0,0,0,0,0,3,-1.468152,-1.438198
790,1980,0,0,.2277453,1,-.2589666,1,3,-1.240407,-1.697165
790,1981,0,0,0,0,0,0,3,,
790,1982,0,0,0,0,0,0,3,,
790,1983,0,0,0,0,0,0,3,,
790,1984,0,0,0,0,0,0,3,,
790,1985,0,0,0,0,0,0,3,,
790,1986,0,0,0,0,0,0,3,,
790,1987,0,1,0,0,0,0,3,,
790,1988,0,1,0,0,0,0,3,,
790,1989,0,1,0,0,0,0,3,,
790,1990,0,0,0,0,0,0,3,,
790,1991,0,0,0,0,0,0,3,,
790,1992,0,0,0,0,0,0,3,,
791,1979,0,0,0,0,0,0,3,,
791,1980,0,0,0,0,0,0,3,,
791,1981,0,0,0,0,0,0,3,,
791,1982,0,0,0,0,0,0,3,,
791,1983,0,0,0,0,0,0,3,,
791,1984,0,0,0,0,0,0,3,-.6026363,-.1015304
791,1985,0,0,-.028192,1,-.118852,1,3,-.6308283,-.2203824
791,1986,0,0,.5102047,1,-.0964304,1,3,-.1206236,-.3168128
791,1987,0,1,.4142147,1,0,0,3,.2935911,
791,1988,0,1,-.1579117,1,0,0,3,.1356794,
791,1989,0,1,-.6043932,1,0,0,3,-.4687138,.4796597
791,1990,0,0,.4472347,1,-.0723087,1,3,-.0214791,.407351
791,1991,0,0,.2786111,1,-.4774705,1,3,.257132,-.0701195
791,1992,0,0,-.4575319,1,-.3988808,1,3,-.2003999,-.4690003
792,1979,0,0,.145676,1,-.1645333,1,3,-.5135028,-.6114762
792,1980,0,0,.0795023,1,.1837301,1,3,-.4340005,-.4277462
792,1981,0,0,.2466865,1,.0014296,1,3,-.187314,-.4263166
792,1982,0,0,-.1455491,1,.38787,1,3,-.3328631,-.0384466
792,1983,0,0,-.0939583,1,.026832,1,3,-.4268214,-.0116146
792,1984,0,0,.1244013,1,-.1739009,1,3,-.30242,-.1855156
792,1985,0,0,.1013808,1,-.1771839,1,3,-.2010393,-.3626994
792,1986,0,0,.3067821,1,.0012159,1,3,.1057429,-.3614835
792,1987,0,1,0,0,0,0,3,,
792,1988,0,1,0,0,0,0,3,,
792,1989,0,1,0,0,0,0,3,,
792,1990,0,0,0,0,0,0,3,,
792,1991,0,0,0,0,0,0,3,,
792,1992,0,0,0,0,0,0,3,,
793,1979,0,0,0,0,0,0,3,,
793,1980,0,0,0,0,0,0,3,,
793,1981,0,0,0,0,0,0,3,,
793,1982,0,0,0,0,0,0,3,,
793,1983,0,0,0,0,0,0,3,,
793,1984,0,0,0,0,0,0,3,.2874256,1.04767
793,1985,0,0,.4673702,1,-.3546213,1,3,.7547958,.693049
793,1986,0,0,.819719,1,.7531806,1,3,1.574515,1.44623
793,1987,0,1,-1.923756,1,0,0,3,-.3492413,
793,1988,0,1,.6899759,1,0,0,3,.3407346,
793,1989,0,1,-.0776406,1,0,0,3,.2630939,.4041857
793,1990,0,0,.027892,1,.1787087,1,3,.290986,.5828944
793,1991,0,0,-.1381078,1,-.0443145,1,3,.1528782,.5385799
793,1992,0,0,.0841139,1,.1603801,1,3,.2369921,.6989599
794,1979,0,0,0,0,0,0,3,,
794,1980,0,0,0,0,0,0,3,,
794,1981,0,0,0,0,0,0,3,,
794,1982,0,0,0,0,0,0,3,.4808141,.2262872
794,1983,0,0,.169738,1,.0470961,1,3,.6505522,.2733833
794,1984,0,0,-.3279288,1,-.0028563,1,3,.3226233,.270527
794,1985,0,0,.014646,1,.1642611,1,3,.3372694,.4347881
794,1986,0,0,.0507473,1,-.13165,1,3,.3880166,.3031381
794,1987,0,1,-.0039572,1,0,0,3,.3840594,
794,1988,0,1,-.0747778,1,0,0,3,.3092816,
794,1989,0,1,.1417136,1,0,0,3,.4509952,.2305817
794,1990,0,0,.0017326,1,.7082971,1,3,.4527278,.9388788
794,1991,0,0,.1125063,1,-.6352793,1,3,.5652341,.3035995
794,1992,0,0,-.0383577,1,.5655565,1,3,.5268763,.869156
795,1979,0,0,0,0,0,0,3,,
795,1980,0,0,0,0,0,0,3,,
795,1981,0,0,0,0,0,0,3,,
795,1982,0,0,0,0,0,0,3,,
795,1983,0,0,0,0,0,0,3,,
795,1984,0,0,0,0,0,0,3,,
795,1985,0,0,0,0,0,0,3,,
795,1986,0,0,0,0,0,0,3,,
795,1987,0,1,0,0,0,0,3,,
795,1988,0,1,0,0,0,0,3,,
795,1989,0,1,0,0,0,0,3,.3148499,.4269716
795,1990,0,0,-.1673435,1,-.1360512,1,3,.1475064,.2909204
795,1991,0,0,-.0680022,1,-.0336074,1,3,.0795042,.257313
795,1992,0,0,-.9953607,1,-.4251832,1,3,-.9158565,-.1678702
796,1979,0,0,0,0,0,0,3,,
796,1980,0,0,0,0,0,0,3,,
796,1981,0,0,0,0,0,0,3,,
796,1982,0,0,0,0,0,0,3,,
796,1983,0,0,0,0,0,0,3,,
796,1984,0,0,0,0,0,0,3,,
796,1985,0,0,0,0,0,0,3,,
796,1986,0,0,0,0,0,0,3,,
796,1987,0,1,0,0,0,0,3,,
796,1988,0,1,0,0,0,0,3,,
796,1989,0,1,0,0,0,0,3,,
796,1990,0,0,0,0,0,0,3,.2915758,.0676352
796,1991,0,0,.1020681,1,.1624271,1,3,.3936439,.2300623
796,1992,0,0,.0183721,1,.1286895,1,3,.4120159,.3587518
797,1979,0,0,.0265859,1,.284461,1,3,.2597402,.2434179
797,1980,0,0,-.3169695,1,-.2853217,1,3,-.0572294,-.0419038
797,1981,0,0,.1217827,1,-.309505,1,3,.0645533,-.3514088
797,1982,0,0,-.0954619,1,.1004853,1,3,-.0309086,-.2509235
797,1983,0,0,.0779629,1,.5719742,1,3,.0470542,.3210506
797,1984,0,0,-.2504341,1,.0011434,1,3,-.2033799,.322194
797,1985,0,0,.1439649,1,.0020414,1,3,-.0594149,.3242354
797,1986,0,0,.5862244,1,.0787027,1,3,.5268095,.4029382
797,1987,0,1,-.6220032,1,0,0,3,-.0951937,
797,1988,0,1,-.0507202,1,0,0,3,-.1459139,
797,1989,0,1,.0027895,1,0,0,3,-.1431243,.3466763
797,1990,0,0,.1404554,1,-.2019836,1,3,-.0026689,.1446926
797,1991,0,0,0,0,0,0,3,,
797,1992,0,0,0,0,0,0,3,,
798,1979,0,0,0,0,0,0,3,,
798,1980,0,0,0,0,0,0,3,,
798,1981,0,0,0,0,0,0,3,,
798,1982,0,0,0,0,0,0,3,,
798,1983,0,0,0,0,0,0,3,,
798,1984,0,0,0,0,0,0,3,,
798,1985,0,0,0,0,0,0,3,,
798,1986,0,0,0,0,0,0,3,,
798,1987,0,1,0,0,0,0,3,,
798,1988,0,1,0,0,0,0,3,,
798,1989,0,1,0,0,0,0,3,,
798,1990,0,0,0,0,0,0,3,,
798,1991,0,0,0,0,0,0,3,,
798,1992,0,0,0,0,0,0,3,,
799,1979,0,0,0,0,0,0,3,,
799,1980,0,0,0,0,0,0,3,,
799,1981,0,0,0,0,0,0,3,-.2442815,-.2494968
799,1982,0,0,.0391382,1,-.486973,1,3,-.2051433,-.7364699
799,1983,0,0,-.7485629,1,.920873,1,3,-.9537061,.1844032
799,1984,0,0,.7447594,1,-.4159661,1,3,-.2089468,-.2315629
799,1985,0,0,-.2487314,1,-.1162933,1,3,-.4576782,-.3478563
799,1986,0,0,.0419604,1,.3768451,1,3,-.4157178,.0289888
799,1987,0,1,-.339208,1,0,0,3,-.7549258,
799,1988,0,1,0,0,0,0,3,,
799,1989,0,1,0,0,0,0,3,,
799,1990,0,0,0,0,0,0,3,,
799,1991,0,0,0,0,0,0,3,,
799,1992,0,0,0,0,0,0,3,,
800,1979,0,0,0,0,0,0,3,,
800,1980,0,0,0,0,0,0,3,,
800,1981,0,0,0,0,0,0,3,,
800,1982,0,0,0,0,0,0,3,,
800,1983,0,0,0,0,0,0,3,,
800,1984,0,0,0,0,0,0,3,,
800,1985,0,0,0,0,0,0,3,,
800,1986,0,0,0,0,0,0,3,,
800,1987,0,1,0,0,0,0,3,,
800,1988,0,1,0,0,0,0,3,,
800,1989,0,1,0,0,0,0,3,,
800,1990,0,0,0,0,0,0,3,.2411989,-.113428
800,1991,0,0,-.057621,1,-.1154376,1,3,.183578,-.2288655
800,1992,0,0,-.2026084,1,.270489,1,3,-.0190304,.0416235
801,1979,0,0,-.2910582,1,.1351907,1,3,-1.053782,.1449518
801,1980,0,0,-.1865673,1,-.4099485,1,3,-1.240349,-.2649966
801,1981,0,0,.1839473,1,.1827517,1,3,-1.056402,-.082245
801,1982,0,0,.0163281,1,.0405112,1,3,-1.040074,-.0417338
801,1983,0,0,.5004358,1,-.1945459,1,3,-.539638,-.2362796
801,1984,0,0,.2494931,1,.8747403,1,3,-.290145,.6384607
801,1985,0,0,.1841189,1,-1.358784,1,3,-.1060261,-.7203235
801,1986,0,0,-.2301792,1,.4690924,1,3,-.3362053,-.2512311
801,1987,0,1,.0870023,1,0,0,3,-.249203,
801,1988,0,1,-.5171646,1,0,0,3,-.7663677,
801,1989,0,1,.658406,1,0,0,3,-.1079617,-.0178138
801,1990,0,0,-1.33548,1,-.2450816,1,3,-1.443442,-.2628953
801,1991,0,0,1.000293,1,.3840867,1,3,-.4431487,.1211914
801,1992,0,0,-.1188286,1,-.1866075,1,3,-.5619773,-.065416
802,1979,0,0,0,0,0,0,3,,
802,1980,0,0,0,0,0,0,3,,
802,1981,0,0,0,0,0,0,3,,
802,1982,0,0,0,0,0,0,3,,
802,1983,0,0,0,0,0,0,3,,
802,1984,0,0,0,0,0,0,3,.5093544,-.6797956
802,1985,0,0,-.0209764,1,.6484003,1,3,.488378,-.0313953
802,1986,0,0,-.5339628,1,-.2306683,1,3,-.0455849,-.2620636
802,1987,0,1,-.0260644,1,0,0,3,-.0716493,
802,1988,0,1,0,0,0,0,3,,
802,1989,0,1,0,0,0,0,3,,
802,1990,0,0,0,0,0,0,3,,
802,1991,0,0,0,0,0,0,3,,
802,1992,0,0,0,0,0,0,3,,
803,1979,0,0,0,0,0,0,3,,
803,1980,0,0,0,0,0,0,3,,
803,1981,0,0,0,0,0,0,3,,
803,1982,0,0,0,0,0,0,3,,
803,1983,0,0,0,0,0,0,3,,
803,1984,0,0,0,0,0,0,3,,
803,1985,0,0,0,0,0,0,3,,
803,1986,0,0,0,0,0,0,3,,
803,1987,0,1,0,0,0,0,3,,
803,1988,0,1,0,0,0,0,3,,
803,1989,0,1,0,0,0,0,3,,
803,1990,0,0,0,0,0,0,3,,
803,1991,0,0,0,0,0,0,3,.1759162,-.2151345
803,1992,0,0,.0544596,1,-.1619093,1,3,.2303758,-.3770438
804,1979,0,0,.2786042,1,.5454538,1,3,.229001,.7910271
804,1980,0,0,-.1000393,1,-.4252065,1,3,.1289617,.3658206
804,1981,0,0,.0918364,1,-.1260453,1,3,.2207981,.2397752
804,1982,0,0,.1433676,1,.2754332,1,3,.3641657,.5152084
804,1983,0,0,0,0,0,0,3,,
804,1984,0,0,0,0,0,0,3,,
804,1985,0,0,0,0,0,0,3,,
804,1986,0,0,0,0,0,0,3,,
804,1987,0,1,0,0,0,0,3,,
804,1988,0,1,0,0,0,0,3,,
804,1989,0,1,0,0,0,0,3,,
804,1990,0,0,0,0,0,0,3,,
804,1991,0,0,0,0,0,0,3,,
804,1992,0,0,0,0,0,0,3,,
805,1979,0,0,-.0627469,1,.2237961,1,3,-.04389,.2548433
805,1980,0,0,.0565474,1,-.0514691,1,3,.0126574,.2033741
805,1981,0,0,.098414,1,.121158,1,3,.1110714,.3245322
805,1982,0,0,-.0228421,1,.0167795,1,3,.0882293,.3413116
805,1983,0,0,-.0115125,1,-.1625005,1,3,.0767168,.1788111
805,1984,0,0,.1733572,1,-.1155591,1,3,.250074,.063252
805,1985,0,0,-.3696499,1,.1647893,1,3,-.1195758,.2280412
805,1986,0,0,.1917947,1,-.1785364,1,3,.0722188,.0495048
805,1987,0,1,-.3320568,1,0,0,3,-.259838,
805,1988,0,1,.0015612,1,0,0,3,-.2582768,
805,1989,0,1,.1700806,1,0,0,3,-.0881961,-.672505
805,1990,0,0,-.0643336,1,.6298501,1,3,-.1525297,-.0426549
805,1991,0,0,.2771417,1,-.1190078,1,3,.1246119,-.1616627
805,1992,0,0,-.069679,1,-.051895,1,3,.0549329,-.2135577
806,1979,0,0,.1500947,1,-.1560318,1,3,.329668,-.0781842
806,1980,0,0,-.0141644,1,.2304737,1,3,.3155036,.1522895
806,1981,0,0,.0187535,1,-.5716774,1,3,.3342571,-.4193879
806,1982,0,0,-.2462561,1,.2133875,1,3,.0880011,-.2060004
806,1983,0,0,-.0931971,1,.3009359,1,3,-.005196,.0949356
806,1984,0,0,.1570181,1,.381776,1,3,.1518221,.4767115
806,1985,0,0,.0111727,1,-.0035622,1,3,.1629948,.4731494
806,1986,0,0,-.0454733,1,-.2595724,1,3,.1175215,.213577
806,1987,0,1,-.139697,1,0,0,3,-.0221755,
806,1988,0,1,0,0,0,0,3,,
806,1989,0,1,0,0,0,0,3,,
806,1990,0,0,0,0,0,0,3,,
806,1991,0,0,0,0,0,0,3,,
806,1992,0,0,0,0,0,0,3,,
807,1979,0,0,-.0912124,1,-.2160981,1,3,.363629,.0296105
807,1980,0,0,-.3317628,1,.0452435,1,3,.0318662,.074854
807,1981,0,0,-.1029444,1,-.256935,1,3,-.0710782,-.1820811
807,1982,0,0,.0423447,1,.2070394,1,3,-.0287336,.0249583
807,1983,0,0,-.1895123,1,-.2972343,1,3,-.2182458,-.272276
807,1984,0,0,.2011269,1,.0214026,1,3,-.017119,-.2508734
807,1985,0,0,.5936335,1,.0398365,1,3,.5765145,-.2110368
807,1986,0,0,-.3224431,1,.372795,1,3,.2540715,.1617581
807,1987,0,1,0,0,0,0,3,,
807,1988,0,1,0,0,0,0,3,,
807,1989,0,1,0,0,0,0,3,,
807,1990,0,0,0,0,0,0,3,,
807,1991,0,0,0,0,0,0,3,,
807,1992,0,0,0,0,0,0,3,,
808,1979,0,0,0,0,0,0,3,,
808,1980,0,0,0,0,0,0,3,,
808,1981,0,0,0,0,0,0,3,,
808,1982,0,0,0,0,0,0,3,,
808,1983,0,0,0,0,0,0,3,,
808,1984,0,0,0,0,0,0,3,,
808,1985,0,0,0,0,0,0,3,,
808,1986,0,0,0,0,0,0,3,,
808,1987,0,1,0,0,0,0,3,-.1406093,
808,1988,0,1,.0931903,1,0,0,3,-.047419,
808,1989,0,1,-.1230643,1,0,0,3,-.1704834,-.4255404
808,1990,0,0,.087536,1,.2723219,1,3,-.0829473,-.1532184
808,1991,0,0,-.005638,1,-.2662237,1,3,-.0885854,-.4194421
808,1992,0,0,.3552826,1,.2422842,1,3,.2666972,-.1771579
809,1979,0,0,0,0,0,0,3,-.6555793,-.6050773
809,1980,0,0,.0932547,1,-.7188084,1,3,-.5623246,-1.323886
809,1981,0,0,.4996315,1,1.100047,1,3,-.0626931,-.223839
809,1982,0,0,.1194026,1,.0017022,1,3,.0567095,-.2221369
809,1983,0,0,.095617,1,-.1166945,1,3,.1523265,-.3388314
809,1984,0,0,-.1523302,1,-.2635514,1,3,-3.71e-06,-.6023828
809,1985,0,0,.172281,1,.2187572,1,3,.1722773,-.3836256
809,1986,0,0,.1984381,1,-.3116045,1,3,.3707154,-.6952301
809,1987,0,1,-.354087,1,0,0,3,.0166284,
809,1988,0,1,.2335321,1,0,0,3,.2501605,
809,1989,0,1,.0549951,1,0,0,3,.3051556,-.6651633
809,1990,0,0,.0839404,1,.7591564,1,3,.389096,.0939931
809,1991,0,0,-.0735877,1,-.384738,1,3,.3155083,-.2907449
809,1992,0,0,.0342244,1,-.5787313,1,3,.3497327,-.8694761
810,1979,0,0,0,0,0,0,3,,
810,1980,0,0,0,0,0,0,3,.312383,.5261986
810,1981,0,0,-.007374,1,.1424211,1,3,.305009,.6686197
810,1982,0,0,.1043673,1,-.343421,1,3,.4093763,.3251987
810,1983,0,0,.0080564,1,.5214318,1,3,.4174327,.8466306
810,1984,0,0,.0270912,1,-.3645389,1,3,.4445239,.4820917
810,1985,0,0,-.1001904,1,.4210354,1,3,.3443334,.9031271
810,1986,0,0,-.0669112,1,.0592823,1,3,.2774222,.9624094
810,1987,0,1,.0051154,1,0,0,3,.2825376,
810,1988,0,1,.0188075,1,0,0,3,.3013451,
810,1989,0,1,-.0201058,1,0,0,3,.2812393,.6169326
810,1990,0,0,.007759,1,-.1994904,1,3,.2889983,.4174423
810,1991,0,0,-.0786482,1,.1212161,1,3,.2103501,.5386583
810,1992,0,0,-.1742917,1,.3323222,1,3,.0360584,.8709805
811,1979,0,0,-.0198036,1,-.3017122,1,3,-.5456519,-.4217195
811,1980,0,0,-.0659095,1,.337786,1,3,-.6115614,-.0839335
811,1981,0,0,.279364,1,-.3131828,1,3,-.3321974,-.3971163
811,1982,0,0,.0189818,1,-.0089904,1,3,-.3132156,-.4061067
811,1983,0,0,-.0314028,1,.0750637,1,3,-.3446184,-.3310429
811,1984,0,0,.1166829,1,-.2997567,1,3,-.2279354,-.6307997
811,1985,0,0,-.0967402,1,.5738217,1,3,-.3246756,-.0569779
811,1986,0,0,.0879397,1,-.1869587,1,3,-.2367359,-.2439366
811,1987,0,1,.2061723,1,0,0,3,-.0305636,
811,1988,0,1,-.0767863,1,0,0,3,-.1073498,
811,1989,0,1,-.0452699,1,0,0,3,-.1526197,-.0252037
811,1990,0,0,.0544369,1,.1220055,1,3,-.0981828,.0968018
811,1991,0,0,-.2626031,1,-.2014468,1,3,-.3607859,-.104645
811,1992,0,0,-.3356794,1,-.1446157,1,3,-.6964653,-.2492607
812,1979,0,0,0,0,0,0,3,,
812,1980,0,0,0,0,0,0,3,,
812,1981,0,0,0,0,0,0,3,,
812,1982,0,0,0,0,0,0,3,,
812,1983,0,0,0,0,0,0,3,,
812,1984,0,0,0,0,0,0,3,-.2884201,-.2023324
812,1985,0,0,.4825288,1,.3422006,1,3,.1941087,.1398683
812,1986,0,0,0,0,0,0,3,,
812,1987,0,1,0,0,0,0,3,,
812,1988,0,1,0,0,0,0,3,,
812,1989,0,1,0,0,0,0,3,,
812,1990,0,0,0,0,0,0,3,,
812,1991,0,0,0,0,0,0,3,,
812,1992,0,0,0,0,0,0,3,,
813,1979,0,0,0,0,0,0,3,,
813,1980,0,0,0,0,0,0,3,,
813,1981,0,0,0,0,0,0,3,,
813,1982,0,0,0,0,0,0,3,,
813,1983,0,0,0,0,0,0,3,.4048774,-.2333067
813,1984,0,0,.5837086,1,.4484319,1,3,.988586,.2151252
813,1985,0,0,0,0,0,0,3,,
813,1986,0,0,0,0,0,0,3,,
813,1987,0,1,0,0,0,0,3,,
813,1988,0,1,0,0,0,0,3,,
813,1989,0,1,0,0,0,0,3,,
813,1990,0,0,0,0,0,0,3,,
813,1991,0,0,0,0,0,0,3,,
813,1992,0,0,0,0,0,0,3,,
814,1979,0,0,-.1192431,1,-.1839996,1,3,-.1857936,-.0905768
814,1980,0,0,-.1413138,1,.1256237,1,3,-.3271074,.0350469
814,1981,0,0,.0142172,1,.1650404,1,3,-.3128902,.2000873
814,1982,0,0,.0825502,1,.0347801,1,3,-.23034,.2348674
814,1983,0,0,.0656494,1,.0151465,1,3,-.1646907,.2500139
814,1984,0,0,.034403,1,.0462544,1,3,-.1302877,.2962683
814,1985,0,0,-.0205481,1,-.5052637,1,3,-.1508358,-.2089955
814,1986,0,0,-.0272002,1,.0824528,1,3,-.178036,-.1265427
814,1987,0,1,-.0173303,1,0,0,3,-.1953664,
814,1988,0,1,.4689112,1,0,0,3,.2735448,
814,1989,0,1,-.8051841,1,0,0,3,-.5316393,.0744056
814,1990,0,0,-.194797,1,.1573816,1,3,-.7264363,.2317871
814,1991,0,0,-.1867872,1,.5216837,1,3,-.9132234,.7534708
814,1992,0,0,.1285469,1,-.7782812,1,3,-.7846766,-.0248103
815,1979,0,0,.2453252,1,.0574329,1,3,.296132,.1554324
815,1980,0,0,.1855149,1,.0613825,1,3,.4816469,.2168149
815,1981,0,0,.0999584,1,-.1873655,1,3,.5816053,.0294494
815,1982,0,0,-.0299041,1,.0583844,1,3,.5517012,.0878339
815,1983,0,0,.0770403,1,-.2108642,1,3,.6287416,-.1230304
815,1984,0,0,.2132994,1,.2008895,1,3,.842041,.0778592
815,1985,0,0,-.9781085,1,-.1292009,1,3,-.1360675,-.0513417
815,1986,0,0,0,0,0,0,3,,
815,1987,0,1,0,0,0,0,3,,
815,1988,0,1,0,0,0,0,3,,
815,1989,0,1,0,0,0,0,3,,
815,1990,0,0,0,0,0,0,3,,
815,1991,0,0,0,0,0,0,3,,
815,1992,0,0,0,0,0,0,3,,
816,1979,0,0,-.0325209,1,-.0511452,1,3,-.1362766,.0839007
816,1980,0,0,-.0390919,1,-.2346183,1,3,-.1753685,-.1507176
816,1981,0,0,.0338082,1,.1285324,1,3,-.1415602,-.0221852
816,1982,0,0,-.1375569,1,-.0889427,1,3,-.2791171,-.1111279
816,1983,0,0,.00708,1,.0861742,1,3,-.2720371,-.0249537
816,1984,0,0,.2165343,1,.0883093,1,3,-.0555028,.0633556
816,1985,0,0,-.0200706,1,-.1547039,1,3,-.0755734,-.0913482
816,1986,0,0,.1349895,1,.5371106,1,3,.0594161,.4457624
816,1987,0,1,-.7533717,1,0,0,3,-.6939556,
816,1988,0,1,.0986772,1,0,0,3,-.5952784,
816,1989,0,1,-.2368813,1,0,0,3,-.8321598,-.7939018
816,1990,0,0,.015902,1,.0965257,1,3,-.8162577,-.6973761
816,1991,0,0,-.0559928,1,.0098366,1,3,-.8722505,-.6875396
816,1992,0,0,.10116,1,.124478,1,3,-.7710904,-.5630615
817,1979,0,0,.222992,1,.257531,1,3,.2410019,.1396273
817,1980,0,0,-.4698856,1,-.2703299,1,3,-.2288837,-.1307026
817,1981,0,0,.5383995,1,.4889726,1,3,.3095158,.35827
817,1982,0,0,.1439113,1,-.1439053,1,3,.4534271,.2143647
817,1983,0,0,-.1587516,1,.0297656,1,3,.2946755,.2441303
817,1984,0,0,.1277812,1,.0657314,1,3,.4224567,.3098617
817,1985,0,0,.132175,1,.2061096,1,3,.5546317,.5159714
817,1986,0,0,.0159112,1,-.6427994,1,3,.5705429,-.1268281
817,1987,0,1,-.129568,1,0,0,3,.4409749,
817,1988,0,1,.375429,1,0,0,3,.8164039,
817,1989,0,1,-.5869924,1,0,0,3,.2294115,.1098568
817,1990,0,0,.2901601,1,.6973194,1,3,.5195716,.8071762
817,1991,0,0,-.1680331,1,-1.074304,1,3,.3515385,-.2671276
817,1992,0,0,.114286,1,.5031382,1,3,.4658245,.2360106
818,1979,0,0,0,0,0,0,3,.454723,.5789976
818,1980,0,0,.2086368,1,-.0303997,1,3,.6633598,.5485979
818,1981,0,0,.0675844,1,.1597804,1,3,.7309442,.7083783
818,1982,0,0,-.1318453,1,-.3394016,1,3,.5990989,.3689767
818,1983,0,0,.0293284,1,.3217897,1,3,.6284273,.6907664
818,1984,0,0,.267104,1,.0261008,1,3,.8955313,.7168672
818,1985,0,0,.0002714,1,.132623,1,3,.8958027,.8494902
818,1986,0,0,-.0037075,1,-.0137246,1,3,.8920952,.8357656
818,1987,0,1,.0342654,1,0,0,3,.9263606,
818,1988,0,1,-.0705724,1,0,0,3,.8557882,
818,1989,0,1,-.2323127,1,0,0,3,.6234754,.5560138
818,1990,0,0,-.0642298,1,-.0542169,1,3,.5592456,.501797
818,1991,0,0,-.2580875,1,.2869984,1,3,.3011581,.7887954
818,1992,0,0,.0124403,1,-.4217547,1,3,.3135984,.3670406
819,1979,0,0,-.1613471,1,-.080465,1,3,-.2648228,-.1997214
819,1980,0,0,-.0122476,1,-.2307852,1,3,-.2770705,-.4305065
819,1981,0,0,-.2057495,1,-.1062641,1,3,-.4828199,-.5367706
819,1982,0,0,.2138681,1,.3000937,1,3,-.2689518,-.236677
819,1983,0,0,-.0861815,1,-.4308267,1,3,-.3551333,-.6675037
819,1984,0,0,.1858877,1,.4356334,1,3,-.1692456,-.2318702
819,1985,0,0,-.0992101,1,.2002272,1,3,-.2684557,-.031643
819,1986,0,0,-.2275365,1,-.2629237,1,3,-.4959922,-.2945668
819,1987,0,1,.3528832,1,0,0,3,-.143109,
819,1988,0,1,-.0527796,1,0,0,3,-.1958887,
